station,valid,lon,lat,elevation,tmpf,dwpf,relh,sknt,alti
TUL,2026-01-12 21:53,-95.8881,36.1984,206.00,67.00,25.00,20.32,7.00,30.21
TUL,2026-01-12 22:53,-95.8881,36.1984,206.00,67.00,24.00,19.49,8.00,30.22
TUL,2026-01-12 23:53,-95.8881,36.1984,206.00,62.00,25.00,24.19,5.00,30.22
TUL,2026-01-13 00:53,-95.8881,36.1984,206.00,55.00,26.00,32.41,7.00,30.21
TUL,2026-01-13 01:53,-95.8881,36.1984,206.00,52.00,28.00,39.29,8.00,30.21
TUL,2026-01-13 04:53,-95.8881,36.1984,206.00,53.00,25.00,33.45,11.00,30.20
TUL,2026-01-13 05:53,-95.8881,36.1984,206.00,48.00,26.00,41.98,7.00,30.19
TUL,2026-01-13 06:53,-95.8881,36.1984,206.00,48.00,26.00,41.98,7.00,30.16
TUL,2026-01-13 07:53,-95.8881,36.1984,206.00,48.00,25.00,40.27,6.00,30.15
TUL,2026-01-13 08:53,-95.8881,36.1984,206.00,46.00,25.00,43.42,4.00,30.16
TUL,2026-01-13 09:53,-95.8881,36.1984,206.00,46.00,25.00,43.42,9.00,30.15
TUL,2026-01-13 10:53,-95.8881,36.1984,206.00,44.00,25.00,46.85,7.00,30.13
TUL,2026-01-13 11:53,-95.8881,36.1984,206.00,44.00,24.00,44.93,4.00,30.11
TUL,2026-01-13 12:53,-95.8881,36.1984,206.00,43.00,25.00,48.68,6.00,30.10
TUL,2026-01-13 13:53,-95.8881,36.1984,206.00,45.00,24.00,43.25,3.00,30.10
TUL,2026-01-13 14:53,-95.8881,36.1984,206.00,50.00,24.00,35.84,4.00,30.10
TUL,2026-01-13 15:53,-95.8881,36.1984,206.00,54.00,23.00,29.65,8.00,30.09
TUL,2026-01-13 16:53,-95.8881,36.1984,206.00,57.00,24.00,27.73,7.00,30.06
TUL,2026-01-13 17:53,-95.8881,36.1984,206.00,62.00,26.00,25.22,6.00,30.03
TUL,2026-01-13 18:53,-95.8881,36.1984,206.00,68.00,25.00,19.63,5.00,29.97
TUL,2026-01-13 19:53,-95.8881,36.1984,206.00,71.00,25.00,17.72,8.00,29.94
TUL,2026-01-13 20:53,-95.8881,36.1984,206.00,73.00,26.00,17.27,9.00,29.89
TUL,2026-01-13 21:53,-95.8881,36.1984,206.00,72.00,23.00,15.75,11.00,29.89
TUL,2026-01-13 22:53,-95.8881,36.1984,206.00,70.00,24.00,17.58,12.00,29.87
TUL,2026-01-13 23:53,-95.8881,36.1984,206.00,66.00,25.00,21.04,7.00,29.88
TUL,2026-01-14 00:53,-95.8881,36.1984,206.00,64.00,24.00,21.63,4.00,29.87
TUL,2026-01-14 01:53,-95.8881,36.1984,206.00,58.00,26.00,29.08,0.00,29.89
TUL,2026-01-14 02:53,-95.8881,36.1984,206.00,56.00,27.00,32.57,3.00,29.91
TUL,2026-01-14 03:53,-95.8881,36.1984,206.00,55.00,32.00,41.43,5.00,29.92
TUL,2026-01-14 04:53,-95.8881,36.1984,206.00,55.00,35.00,46.72,8.00,29.93
TUL,2026-01-14 05:53,-95.8881,36.1984,206.00,54.00,37.00,52.45,9.00,29.93
TUL,2026-01-14 06:53,-95.8881,36.1984,206.00,53.00,38.00,56.59,6.00,29.94
TUL,2026-01-14 07:53,-95.8881,36.1984,206.00,51.00,38.00,60.92,3.00,29.95
TUL,2026-01-14 08:53,-95.8881,36.1984,206.00,53.00,39.00,58.85,14.00,29.97
TUL,2026-01-14 09:53,-95.8881,36.1984,206.00,50.00,39.00,65.75,11.00,29.98
TUL,2026-01-14 10:53,-95.8881,36.1984,206.00,48.00,38.00,68.12,14.00,30.00
TUL,2026-01-14 11:53,-95.8881,36.1984,206.00,47.00,38.00,70.74,12.00,30.03
TUL,2026-01-14 12:53,-95.8881,36.1984,206.00,46.00,37.00,70.62,11.00,30.06
TUL,2026-01-14 13:53,-95.8881,36.1984,206.00,45.00,37.00,73.36,13.00,30.08
TUL,2026-01-14 14:53,-95.8881,36.1984,206.00,46.00,36.00,67.89,20.00,30.12
TUL,2026-01-14 15:53,-95.8881,36.1984,206.00,48.00,33.00,55.86,22.00,30.15
TUL,2026-01-14 16:53,-95.8881,36.1984,206.00,48.00,27.00,43.75,20.00,30.19
TUL,2026-01-14 17:53,-95.8881,36.1984,206.00,49.00,27.00,42.14,23.00,30.18
TUL,2026-01-14 18:53,-95.8881,36.1984,206.00,50.00,25.00,37.37,25.00,30.17
TUL,2026-01-14 19:53,-95.8881,36.1984,206.00,51.00,25.00,36.01,18.00,30.16
TUL,2026-01-14 20:53,-95.8881,36.1984,206.00,51.00,27.00,39.12,21.00,30.17
TUL,2026-01-14 21:53,-95.8881,36.1984,206.00,48.00,26.00,41.98,20.00,30.18
TUL,2026-01-14 22:53,-95.8881,36.1984,206.00,48.00,24.00,38.62,14.00,30.18
TUL,2026-01-14 23:53,-95.8881,36.1984,206.00,44.00,23.00,43.09,13.00,30.21
TUL,2026-01-15 00:53,-95.8881,36.1984,206.00,41.00,17.00,37.44,10.00,30.24
TUL,2026-01-15 01:53,-95.8881,36.1984,206.00,35.00,17.00,47.38,9.00,30.26
TUL,2026-01-15 02:53,-95.8881,36.1984,206.00,35.00,14.00,41.57,10.00,30.26
TUL,2026-01-15 03:53,-95.8881,36.1984,206.00,32.00,15.00,48.98,8.00,30.27
TUL,2026-01-15 04:53,-95.8881,36.1984,206.00,29.00,15.00,55.33,6.00,30.28
TUL,2026-01-15 05:53,-95.8881,36.1984,206.00,29.00,15.00,55.33,4.00,30.27
TUL,2026-01-15 06:53,-95.8881,36.1984,206.00,29.00,14.00,52.96,4.00,30.25
TUL,2026-01-15 07:53,-95.8881,36.1984,206.00,29.00,14.00,52.96,4.00,30.25
TUL,2026-01-15 08:53,-95.8881,36.1984,206.00,28.00,15.00,57.65,3.00,30.26
TUL,2026-01-15 09:53,-95.8881,36.1984,206.00,28.00,15.00,57.65,4.00,30.23
TUL,2026-01-15 10:53,-95.8881,36.1984,206.00,23.00,15.00,70.97,3.00,30.22
TUL,2026-01-15 11:53,-95.8881,36.1984,206.00,24.00,15.00,68.05,5.00,30.22
TUL,2026-01-15 12:53,-95.8881,36.1984,206.00,25.00,15.00,65.27,0.00,30.21
TUL,2026-01-15 13:53,-95.8881,36.1984,206.00,26.00,16.00,65.40,0.00,30.20
TUL,2026-01-15 14:53,-95.8881,36.1984,206.00,29.00,19.00,65.79,0.00,30.20
TUL,2026-01-15 15:53,-95.8881,36.1984,206.00,34.00,18.00,51.48,6.00,30.19
TUL,2026-01-15 16:53,-95.8881,36.1984,206.00,37.00,16.00,41.91,9.00,30.16
TUL,2026-01-15 17:53,-95.8881,36.1984,206.00,40.00,17.00,38.92,9.00,30.09
TUL,2026-01-15 18:53,-95.8881,36.1984,206.00,44.00,18.00,34.83,11.00,30.02
TUL,2026-01-15 19:53,-95.8881,36.1984,206.00,47.00,21.00,35.33,11.00,29.94
TUL,2026-01-15 20:53,-95.8881,36.1984,206.00,50.00,23.00,34.37,10.00,29.90
TUL,2026-01-15 21:53,-95.8881,36.1984,206.00,51.00,23.00,33.11,10.00,29.87
TUL,2026-01-15 22:53,-95.8881,36.1984,206.00,51.00,24.00,34.53,10.00,29.84
TUL,2026-01-15 23:53,-95.8881,36.1984,206.00,50.00,25.00,37.37,12.00,29.83
TUL,2026-01-16 00:53,-95.8881,36.1984,206.00,48.00,25.00,40.27,10.00,29.83
TUL,2026-01-16 01:53,-95.8881,36.1984,206.00,46.00,26.00,45.26,11.00,29.80
TUL,2026-01-16 02:53,-95.8881,36.1984,206.00,46.00,27.00,47.17,12.00,29.78
TUL,2026-01-16 03:53,-95.8881,36.1984,206.00,45.00,28.00,51.06,11.00,29.77
TUL,2026-01-16 04:53,-95.8881,36.1984,206.00,46.00,29.00,51.22,9.00,29.76
TUL,2026-01-16 05:53,-95.8881,36.1984,206.00,45.00,30.00,55.41,8.00,29.74
TUL,2026-01-16 06:53,-95.8881,36.1984,206.00,44.00,29.00,55.26,6.00,29.75
TUL,2026-01-16 07:53,-95.8881,36.1984,206.00,41.00,29.00,62.02,5.00,29.75
TUL,2026-01-16 08:53,-95.8881,36.1984,206.00,41.00,30.00,64.61,6.00,29.74
TUL,2026-01-16 09:53,-95.8881,36.1984,206.00,35.00,29.00,78.50,7.00,29.82
TUL,2026-01-16 10:53,-95.8881,36.1984,206.00,42.00,30.00,62.16,15.00,29.86
TUL,2026-01-16 11:53,-95.8881,36.1984,206.00,38.00,29.00,69.72,10.00,29.89
TUL,2026-01-16 12:53,-95.8881,36.1984,206.00,37.00,30.00,75.54,8.00,29.92
TUL,2026-01-16 13:53,-95.8881,36.1984,206.00,39.00,32.00,75.73,8.00,29.96
TUL,2026-01-16 14:53,-95.8881,36.1984,206.00,43.00,32.00,64.86,10.00,29.97
TUL,2026-01-16 15:53,-95.8881,36.1984,206.00,45.00,30.00,55.41,15.00,29.99
TUL,2026-01-16 16:53,-95.8881,36.1984,206.00,47.00,27.00,45.43,15.00,30.00
TUL,2026-01-16 17:53,-95.8881,36.1984,206.00,47.00,21.00,35.33,12.00,29.98
TUL,2026-01-16 18:53,-95.8881,36.1984,206.00,51.00,20.00,29.16,16.00,29.97
TUL,2026-01-16 19:53,-95.8881,36.1984,206.00,52.00,18.00,25.80,16.00,29.94
TUL,2026-01-16 20:53,-95.8881,36.1984,206.00,52.00,18.00,25.80,18.00,29.95
TUL,2026-01-16 21:53,-95.8881,36.1984,206.00,50.00,18.00,27.78,12.00,29.95
TUL,2026-01-16 22:53,-95.8881,36.1984,206.00,49.00,18.00,28.83,16.00,29.96
TUL,2026-01-16 23:53,-95.8881,36.1984,206.00,46.00,19.00,33.69,13.00,30.00
TUL,2026-01-17 00:53,-95.8881,36.1984,206.00,43.00,22.00,42.92,9.00,30.03
TUL,2026-01-17 01:53,-95.8881,36.1984,206.00,41.00,21.00,44.44,7.00,30.05
TUL,2026-01-17 02:53,-95.8881,36.1984,206.00,38.00,24.00,56.69,7.00,30.08
TUL,2026-01-17 03:53,-95.8881,36.1984,206.00,34.00,31.00,88.62,12.00,30.13
TUL,2026-01-17 04:53,-95.8881,36.1984,206.00,33.00,30.00,88.57,6.00,30.14
TUL,2026-01-17 05:53,-95.8881,36.1984,206.00,33.00,28.00,81.62,3.00,30.14
TUL,2026-01-17 06:53,-95.8881,36.1984,206.00,33.00,27.00,78.32,9.00,30.15
TUL,2026-01-17 07:53,-95.8881,36.1984,206.00,32.00,16.00,51.17,21.00,30.20
TUL,2026-01-17 08:53,-95.8881,36.1984,206.00,29.00,12.00,48.49,15.00,30.22
TUL,2026-01-17 09:53,-95.8881,36.1984,206.00,27.00,10.00,48.16,10.00,30.23
TUL,2026-01-17 10:53,-95.8881,36.1984,206.00,23.00,10.00,56.90,4.00,30.24
TUL,2026-01-17 11:53,-95.8881,36.1984,206.00,26.00,9.00,48.00,0.00,30.25
TUL,2026-01-17 12:53,-95.8881,36.1984,206.00,25.00,10.00,52.33,4.00,30.24
TUL,2026-01-17 13:53,-95.8881,36.1984,206.00,24.00,11.00,57.05,5.00,30.26
TUL,2026-01-17 14:53,-95.8881,36.1984,206.00,28.00,12.00,50.52,7.00,30.28
TUL,2026-01-17 15:53,-95.8881,36.1984,206.00,31.00,12.00,44.70,13.00,30.30
TUL,2026-01-17 16:53,-95.8881,36.1984,206.00,35.00,12.00,38.07,12.00,30.30
TUL,2026-01-17 17:53,-95.8881,36.1984,206.00,40.00,9.00,27.35,16.00,30.28
TUL,2026-01-17 18:53,-95.8881,36.1984,206.00,40.00,10.00,28.60,21.00,30.27
TUL,2026-01-17 19:53,-95.8881,36.1984,206.00,40.00,12.00,31.27,18.00,30.27
TUL,2026-01-17 20:53,-95.8881,36.1984,206.00,35.00,13.00,39.79,15.00,30.31
TUL,2026-01-17 21:53,-95.8881,36.1984,206.00,32.00,9.00,37.55,20.00,30.35
TUL,2026-01-17 22:53,-95.8881,36.1984,206.00,28.00,6.00,38.58,15.00,30.38
TUL,2026-01-17 23:53,-95.8881,36.1984,206.00,23.00,3.00,41.38,17.00,30.41
TUL,2026-01-18 00:53,-95.8881,36.1984,206.00,20.00,2.00,44.86,11.00,30.44
TUL,2026-01-18 01:53,-95.8881,36.1984,206.00,19.00,2.00,46.82,10.00,30.44
TUL,2026-01-18 02:53,-95.8881,36.1984,206.00,17.00,3.00,53.46,7.00,30.44
TUL,2026-01-18 03:53,-95.8881,36.1984,206.00,16.00,2.00,53.29,5.00,30.44
TUL,2026-01-18 04:53,-95.8881,36.1984,206.00,16.00,2.00,53.29,4.00,30.43
TUL,2026-01-18 05:53,-95.8881,36.1984,206.00,15.00,2.00,55.67,4.00,30.41
TUL,2026-01-18 06:53,-95.8881,36.1984,206.00,16.00,2.00,53.29,4.00,30.38
TUL,2026-01-18 07:53,-95.8881,36.1984,206.00,14.00,3.00,60.92,6.00,30.37
TUL,2026-01-18 08:53,-95.8881,36.1984,206.00,16.00,2.00,53.29,3.00,30.35
TUL,2026-01-18 09:53,-95.8881,36.1984,206.00,16.00,4.00,58.46,0.00,30.32
TUL,2026-01-18 10:53,-95.8881,36.1984,206.00,16.00,5.00,61.21,4.00,30.29
TUL,2026-01-18 11:53,-95.8881,36.1984,206.00,16.00,4.00,58.46,5.00,30.25
TUL,2026-01-18 12:53,-95.8881,36.1984,206.00,16.00,3.00,55.82,8.00,30.23
TUL,2026-01-18 13:53,-95.8881,36.1984,206.00,18.00,4.00,53.61,8.00,30.22
TUL,2026-01-18 14:53,-95.8881,36.1984,206.00,21.00,5.00,49.38,9.00,30.19
TUL,2026-01-18 15:53,-95.8881,36.1984,206.00,24.00,6.00,45.54,10.00,30.16
TUL,2026-01-18 16:53,-95.8881,36.1984,206.00,30.00,7.00,37.20,8.00,30.16
TUL,2026-01-18 17:53,-95.8881,36.1984,206.00,34.00,8.00,33.13,11.00,30.13
TUL,2026-01-18 18:53,-95.8881,36.1984,206.00,42.00,11.00,27.68,10.00,30.10
TUL,2026-01-18 19:53,-95.8881,36.1984,206.00,44.00,12.00,26.80,4.00,30.08
TUL,2026-01-18 20:53,-95.8881,36.1984,206.00,47.00,15.00,27.29,5.00,30.06
TUL,2026-01-18 21:53,-95.8881,36.1984,206.00,49.00,18.00,28.83,9.00,30.08
TUL,2026-01-18 22:53,-95.8881,36.1984,206.00,49.00,21.00,32.78,6.00,30.09
TUL,2026-01-18 23:53,-95.8881,36.1984,206.00,43.00,21.00,41.14,0.00,30.10
TUL,2026-01-19 00:53,-95.8881,36.1984,206.00,39.00,22.00,50.11,4.00,30.11
TUL,2026-01-19 01:53,-95.8881,36.1984,206.00,36.00,21.00,54.05,4.00,30.13
TUL,2026-01-19 02:53,-95.8881,36.1984,206.00,37.00,22.00,54.21,3.00,30.14
TUL,2026-01-19 03:53,-95.8881,36.1984,206.00,37.00,21.00,51.96,0.00,30.16
TUL,2026-01-19 04:53,-95.8881,36.1984,206.00,36.00,21.00,54.05,0.00,30.20
TUL,2026-01-19 05:53,-95.8881,36.1984,206.00,31.00,21.00,66.04,0.00,30.23
TUL,2026-01-19 06:53,-95.8881,36.1984,206.00,32.00,22.00,66.17,3.00,30.24
TUL,2026-01-19 07:53,-95.8881,36.1984,206.00,33.00,23.00,66.30,0.00,30.26
TUL,2026-01-19 08:53,-95.8881,36.1984,206.00,34.00,25.00,69.26,8.00,30.30
TUL,2026-01-19 09:53,-95.8881,36.1984,206.00,34.00,23.00,63.69,15.00,30.32
TUL,2026-01-19 10:53,-95.8881,36.1984,206.00,33.00,19.00,55.94,15.00,30.35
TUL,2026-01-19 11:53,-95.8881,36.1984,206.00,31.00,18.00,58.09,14.00,30.39
TUL,2026-01-19 12:53,-95.8881,36.1984,206.00,29.00,13.00,50.68,11.00,30.42
TUL,2026-01-19 13:53,-95.8881,36.1984,206.00,27.00,10.00,48.16,15.00,30.46
TUL,2026-01-19 14:53,-95.8881,36.1984,206.00,27.00,10.00,48.16,11.00,30.49
TUL,2026-01-19 15:53,-95.8881,36.1984,206.00,27.00,9.00,46.05,13.00,30.53
TUL,2026-01-19 16:53,-95.8881,36.1984,206.00,28.00,9.00,44.19,9.00,30.55
TUL,2026-01-19 17:53,-95.8881,36.1984,206.00,29.00,9.00,42.42,11.00,30.54
TUL,2026-01-19 18:53,-95.8881,36.1984,206.00,28.00,8.00,42.25,10.00,30.52
TUL,2026-01-19 19:53,-95.8881,36.1984,206.00,31.00,8.00,37.38,7.00,30.48
TUL,2026-01-19 20:53,-95.8881,36.1984,206.00,30.00,6.00,35.55,5.00,30.46
TUL,2026-01-19 21:53,-95.8881,36.1984,206.00,30.00,4.00,32.44,7.00,30.44
TUL,2026-01-19 22:53,-95.8881,36.1984,206.00,29.00,6.00,37.03,5.00,30.43
TUL,2026-01-19 23:53,-95.8881,36.1984,206.00,26.00,5.00,40.03,4.00,30.43
TUL,2026-01-20 00:53,-95.8881,36.1984,206.00,27.00,4.00,36.68,0.00,30.44
TUL,2026-01-20 01:53,-95.8881,36.1984,206.00,23.00,6.00,47.50,0.00,30.46
TUL,2026-01-20 02:53,-95.8881,36.1984,206.00,24.00,6.00,45.54,4.00,30.47
TUL,2026-01-20 03:53,-95.8881,36.1984,206.00,25.00,6.00,43.68,0.00,30.48
TUL,2026-01-20 04:53,-95.8881,36.1984,206.00,23.00,8.00,52.01,4.00,30.48
TUL,2026-01-20 05:53,-95.8881,36.1984,206.00,23.00,7.00,49.71,3.00,30.48
TUL,2026-01-20 06:53,-95.8881,36.1984,206.00,21.00,9.00,59.20,0.00,30.46
TUL,2026-01-20 07:53,-95.8881,36.1984,206.00,21.00,11.00,64.74,6.00,30.44
TUL,2026-01-20 08:53,-95.8881,36.1984,206.00,21.00,11.00,64.74,5.00,30.43
TUL,2026-01-20 09:53,-95.8881,36.1984,206.00,22.00,11.00,62.06,8.00,30.41
TUL,2026-01-20 10:53,-95.8881,36.1984,206.00,21.00,9.00,59.20,0.00,30.40
TUL,2026-01-20 11:53,-95.8881,36.1984,206.00,20.00,10.00,64.61,3.00,30.39
TUL,2026-01-20 12:53,-95.8881,36.1984,206.00,22.00,9.00,56.75,9.00,30.40
TUL,2026-01-20 13:53,-95.8881,36.1984,206.00,22.00,10.00,59.35,6.00,30.42
TUL,2026-01-20 14:53,-95.8881,36.1984,206.00,26.00,11.00,52.49,8.00,30.42
TUL,2026-01-20 15:53,-95.8881,36.1984,206.00,32.00,12.00,42.93,6.00,30.41
TUL,2026-01-20 16:53,-95.8881,36.1984,206.00,36.00,12.00,36.58,8.00,30.39
TUL,2026-01-20 17:53,-95.8881,36.1984,206.00,40.00,12.00,31.27,9.00,30.35
TUL,2026-01-20 18:53,-95.8881,36.1984,206.00,43.00,14.00,30.41,8.00,30.30
TUL,2026-01-20 19:53,-95.8881,36.1984,206.00,46.00,15.00,28.34,13.00,30.24
TUL,2026-01-20 20:53,-95.8881,36.1984,206.00,49.00,17.00,27.61,12.00,30.20
TUL,2026-01-20 21:53,-95.8881,36.1984,206.00,50.00,20.00,30.26,16.00,30.17
TUL,2026-01-20 22:53,-95.8881,36.1984,206.00,49.00,21.00,32.78,12.00,30.14
TUL,2026-01-20 23:53,-95.8881,36.1984,206.00,46.00,20.00,35.17,9.00,30.11
TUL,2026-01-21 00:53,-95.8881,36.1984,206.00,44.00,21.00,39.59,9.00,30.11
TUL,2026-01-21 01:53,-95.8881,36.1984,206.00,44.00,22.00,41.31,11.00,30.11
TUL,2026-01-21 02:53,-95.8881,36.1984,206.00,43.00,22.00,42.92,9.00,30.10
TUL,2026-01-21 03:53,-95.8881,36.1984,206.00,42.00,23.00,46.52,13.00,30.11
TUL,2026-01-21 04:53,-95.8881,36.1984,206.00,41.00,23.00,48.36,9.00,30.11
TUL,2026-01-21 05:53,-95.8881,36.1984,206.00,43.00,26.00,50.75,5.00,30.10
TUL,2026-01-21 06:53,-95.8881,36.1984,206.00,45.00,28.00,51.06,4.00,30.11
TUL,2026-01-21 07:53,-95.8881,36.1984,206.00,43.00,28.00,55.11,3.00,30.11
TUL,2026-01-21 08:53,-95.8881,36.1984,206.00,44.00,32.00,62.43,8.00,30.10
TUL,2026-01-21 09:53,-95.8881,36.1984,206.00,46.00,34.00,62.69,9.00,30.09
TUL,2026-01-21 10:53,-95.8881,36.1984,206.00,39.00,31.00,72.73,6.00,30.12
TUL,2026-01-21 11:53,-95.8881,36.1984,206.00,39.00,28.00,64.35,0.00,30.13
TUL,2026-01-21 12:53,-95.8881,36.1984,206.00,32.00,26.00,78.23,5.00,30.16
TUL,2026-01-21 13:53,-95.8881,36.1984,206.00,33.00,26.00,75.15,8.00,30.18
TUL,2026-01-21 14:53,-95.8881,36.1984,206.00,37.00,24.00,58.96,11.00,30.20
TUL,2026-01-21 15:53,-95.8881,36.1984,206.00,40.00,23.00,50.27,15.00,30.24
TUL,2026-01-21 16:53,-95.8881,36.1984,206.00,44.00,22.00,41.31,12.00,30.25
TUL,2026-01-21 17:53,-95.8881,36.1984,206.00,47.00,21.00,35.33,7.00,30.24
TUL,2026-01-21 18:53,-95.8881,36.1984,206.00,50.00,20.00,30.26,8.00,30.21
TUL,2026-01-21 19:53,-95.8881,36.1984,206.00,52.00,18.00,25.80,9.00,30.18
TUL,2026-01-21 20:53,-95.8881,36.1984,206.00,52.00,18.00,25.80,8.00,30.18
TUL,2026-01-21 21:53,-95.8881,36.1984,206.00,53.00,18.00,24.86,4.00,30.18
TUL,2026-01-21 22:53,-95.8881,36.1984,206.00,52.00,18.00,25.80,4.00,30.18
TUL,2026-01-21 23:53,-95.8881,36.1984,206.00,49.00,17.00,27.61,0.00,30.20
TUL,2026-01-22 00:53,-95.8881,36.1984,206.00,41.00,18.00,39.09,3.00,30.22
TUL,2026-01-22 01:53,-95.8881,36.1984,206.00,39.00,18.00,42.25,0.00,30.24
TUL,2026-01-22 02:53,-95.8881,36.1984,206.00,33.00,19.00,55.94,3.00,30.26
TUL,2026-01-22 03:53,-95.8881,36.1984,206.00,35.00,20.00,53.90,4.00,30.27
TUL,2026-01-22 04:53,-95.8881,36.1984,206.00,32.00,19.00,58.24,3.00,30.28
TUL,2026-01-22 05:53,-95.8881,36.1984,206.00,32.00,20.00,60.78,0.00,30.28
TUL,2026-01-22 06:53,-95.8881,36.1984,206.00,29.00,20.00,68.66,0.00,30.27
TUL,2026-01-22 07:53,-95.8881,36.1984,206.00,26.00,21.00,81.07,9.00,30.28
TUL,2026-01-22 08:53,-95.8881,36.1984,206.00,29.00,19.00,65.79,0.00,30.28
TUL,2026-01-22 09:53,-95.8881,36.1984,206.00,25.00,18.00,74.34,3.00,30.27
TUL,2026-01-22 10:53,-95.8881,36.1984,206.00,27.00,19.00,71.42,0.00,30.25
TUL,2026-01-22 11:53,-95.8881,36.1984,206.00,23.00,18.00,80.83,4.00,30.24
TUL,2026-01-22 12:53,-95.8881,36.1984,206.00,25.00,19.00,77.60,3.00,30.25
TUL,2026-01-22 13:53,-95.8881,36.1984,206.00,26.00,20.00,77.69,4.00,30.26
TUL,2026-01-22 14:53,-95.8881,36.1984,206.00,30.00,22.00,71.76,0.00,30.25
TUL,2026-01-22 15:53,-95.8881,36.1984,206.00,37.00,23.00,56.54,3.00,30.26
TUL,2026-01-22 16:53,-95.8881,36.1984,206.00,45.00,24.00,43.25,0.00,30.26
TUL,2026-01-22 17:53,-95.8881,36.1984,206.00,52.00,21.00,29.33,8.00,30.23
TUL,2026-01-22 18:53,-95.8881,36.1984,206.00,55.00,19.00,24.13,8.00,30.18
TUL,2026-01-22 19:53,-95.8881,36.1984,206.00,54.00,20.00,26.11,8.00,30.16
TUL,2026-01-22 20:53,-95.8881,36.1984,206.00,55.00,17.00,22.13,7.00,30.13
TUL,2026-01-22 21:53,-95.8881,36.1984,206.00,54.00,18.00,23.97,7.00,30.11
TUL,2026-01-22 22:53,-95.8881,36.1984,206.00,53.00,20.00,27.09,6.00,30.13
TUL,2026-01-22 23:53,-95.8881,36.1984,206.00,51.00,20.00,29.16,3.00,30.13
TUL,2026-01-23 00:53,-95.8881,36.1984,206.00,48.00,22.00,35.50,3.00,30.14
TUL,2026-01-23 01:53,-95.8881,36.1984,206.00,47.00,21.00,35.33,3.00,30.16
TUL,2026-01-23 02:53,-95.8881,36.1984,206.00,44.00,22.00,41.31,4.00,30.17
TUL,2026-01-23 03:53,-95.8881,36.1984,206.00,43.00,21.00,41.14,5.00,30.18
TUL,2026-01-23 04:53,-95.8881,36.1984,206.00,39.00,21.00,48.03,4.00,30.20
TUL,2026-01-23 05:53,-95.8881,36.1984,206.00,29.00,23.00,77.97,5.00,30.22
TUL,2026-01-23 06:53,-95.8881,36.1984,206.00,31.00,22.00,68.90,8.00,30.23
TUL,2026-01-23 07:53,-95.8881,36.1984,206.00,33.00,18.00,53.59,7.00,30.25
TUL,2026-01-23 08:53,-95.8881,36.1984,206.00,33.00,16.00,49.15,10.00,30.27
TUL,2026-01-23 09:53,-95.8881,36.1984,206.00,34.00,13.00,41.40,15.00,30.28
TUL,2026-01-23 10:53,-95.8881,36.1984,206.00,31.00,14.00,48.82,12.00,30.30
TUL,2026-01-23 11:53,-95.8881,36.1984,206.00,30.00,13.00,48.66,17.00,30.35
TUL,2026-01-23 12:53,-95.8881,36.1984,206.00,28.00,12.00,50.52,15.00,30.40
TUL,2026-01-23 13:53,-95.8881,36.1984,206.00,27.00,8.00,44.02,21.00,30.43
TUL,2026-01-23 14:53,-95.8881,36.1984,206.00,26.00,3.00,36.51,16.00,30.46
TUL,2026-01-23 15:53,-95.8881,36.1984,206.00,25.00,2.00,36.33,15.00,30.49
TUL,2026-01-23 16:53,-95.8881,36.1984,206.00,26.00,0.00,31.75,15.00,30.50
TUL,2026-01-23 17:53,-95.8881,36.1984,206.00,26.00,0.00,31.75,17.00,30.50
TUL,2026-01-23 18:53,-95.8881,36.1984,206.00,28.00,-1.00,27.89,19.00,30.47
TUL,2026-01-23 19:53,-95.8881,36.1984,206.00,26.00,-2.00,28.89,16.00,30.44
TUL,2026-01-23 20:53,-95.8881,36.1984,206.00,24.00,-2.00,31.40,11.00,30.44
TUL,2026-01-23 21:53,-95.8881,36.1984,206.00,24.00,0.00,34.51,16.00,30.43
TUL,2026-01-23 22:53,-95.8881,36.1984,206.00,23.00,0.00,35.98,16.00,30.44
TUL,2026-01-23 23:53,-95.8881,36.1984,206.00,22.00,1.00,39.33,20.00,30.44
TUL,2026-01-24 00:53,-95.8881,36.1984,206.00,20.00,1.00,42.82,18.00,30.44
TUL,2026-01-24 01:53,-95.8881,36.1984,206.00,19.00,0.00,42.65,17.00,30.45
TUL,2026-01-24 02:53,-95.8881,36.1984,206.00,18.00,-1.00,42.47,14.00,30.46
TUL,2026-01-24 03:53,-95.8881,36.1984,206.00,15.00,5.00,63.93,15.00,30.47
TUL,2026-01-24 04:53,-95.8881,36.1984,206.00,12.00,8.00,83.62,13.00,30.46
TUL,2026-01-24 05:53,-95.8881,36.1984,206.00,12.00,8.00,83.62,11.00,30.45
TUL,2026-01-24 06:53,-95.8881,36.1984,206.00,10.00,6.00,83.47,15.00,30.44
TUL,2026-01-24 07:53,-95.8881,36.1984,206.00,10.00,5.00,79.75,12.00,30.43
TUL,2026-01-24 08:53,-95.8881,36.1984,206.00,10.00,6.00,83.47,10.00,30.43
TUL,2026-01-24 09:53,-95.8881,36.1984,206.00,10.00,5.00,79.75,14.00,30.42
TUL,2026-01-24 10:53,-95.8881,36.1984,206.00,9.00,5.00,83.40,11.00,30.41
TUL,2026-01-24 11:53,-95.8881,36.1984,206.00,8.00,4.00,83.33,10.00,30.41
TUL,2026-01-24 12:53,-95.8881,36.1984,206.00,8.00,4.00,83.33,10.00,30.41
TUL,2026-01-24 13:53,-95.8881,36.1984,206.00,9.00,5.00,83.40,6.00,30.41
